rvnm,stcd,stnm,tm,wptn,z
长江干流,60111200,莲花塘,1788199200000,6,26.730
长江干流,60111200,莲花塘,1788235200000,5,26.790
长江干流,60111200,莲花塘,1788278400000,5,26.840
长江干流,60111200,莲花塘,1788318000000,5,26.920
长江干流,60111200,莲花塘,1788364800000,5,26.950
长江干流,60111200,莲花塘,1788404400000,6,26.920
长江干流,60111200,莲花塘,1788451200000,4,26.890
长江干流,60111200,莲花塘,1788490800000,6,26.820
